"order_id","date","customer_name","region","product","category","quantity","unit_price","before_discount_amount","discount_amount","discount_percentage","sales_amount","value_cheking"
"ORD0414","2023-12-03","Customer_124","South","Mobile","Electronics",5,"4026.00","20130.00","3824.70","0.1900","16305.30","correct"
"ORD0415","2023-03-07","Customer_178","North","Printer","Electronics",1,"2926.00","2926.00","409.64","0.1400","2516.36","correct"
"ORD0416","2023-08-16","Customer_10","West","File","Office Supplies",8,"1441.00","11528.00","1152.80","0.1000","10375.20","correct"
"ORD0417","2024-05-19","Customer_103","East","Printer","Electronics",3,"3164.00","9492.00","1044.12","0.1100","8447.88","correct"
"ORD0418","2024-06-22","Customer_160","North","Mobile","Electronics",4,"2584.00","10336.00","723.52","0.0700","9612.48","correct"
"ORD0419","2023-07-30","Customer_132","North","Laptop","Electronics",2,"1093.00","2186.00","524.64","0.2400","1661.36","correct"
"ORD0420","2024-03-28","Customer_91","North","Monitor","Electronics",10,"1173.00","11730.00","2697.90","0.2300","9032.10","correct"
"ORD0421","2023-01-09","Customer_199","South","Monitor","Electronics",3,"4225.00","12675.00","760.50","0.0600","11914.50","correct"
"ORD0422","2024-10-01","Customer_195","East","Monitor","Electronics",7,"2319.00","16233.00","162.33","0.0100","16070.67","correct"
"ORD0423","2024-02-04","Customer_150","North","Chair","Furniture",4,"3809.00","15236.00","1523.60","0.1000","13712.40","correct"
"ORD0424","2024-06-10","Customer_66","West","Table","Furniture",5,"2766.00","13830.00","553.20","0.0400","13276.80","correct"
"ORD0425","2024-07-14","Customer_41","South","Cabinet","Furniture",8,"237.00","1896.00","474.00","0.2500","1422.00","correct"
"ORD0426","2024-10-13","Customer_24","West","Stapler","Office Supplies",10,"414.00","4140.00","1117.80","0.2700","3022.20","correct"
"ORD0427","2023-02-06","Customer_197","West","Monitor","Electronics",9,"3773.00","33957.00","9168.39","0.2700","24788.61","correct"
"ORD0428","2024-11-14","Customer_71","East","Table","Furniture",5,"423.00","2115.00","211.50","0.1000","1903.50","correct"
"ORD0429","2023-10-25","Customer_151","West","Table","Furniture",1,"1880.00","1880.00","413.60","0.2200","1466.40","correct"
"ORD0430","2023-12-08","Customer_142","West","Notebook","Office Supplies",6,"4485.00","26910.00","807.30","0.0300","26102.70","correct"
"ORD0431","2023-06-05","Customer_33","East","Notebook","Office Supplies",4,"2837.00","11348.00","2950.48","0.2600","8397.52","correct"
"ORD0432","2024-01-30","Customer_63","East","Laptop","Electronics",1,"4624.00","4624.00","832.32","0.1800","3791.68","correct"
"ORD0433","2023-06-20","Customer_28","West","Monitor","Electronics",2,"2361.00","4722.00","141.66","0.0300","4580.34","correct"
"ORD0434","2023-04-16","Customer_4","West","Printer","Electronics",9,"107.00","963.00","163.71","0.1700","799.29","correct"
"ORD0435","2024-05-01","Customer_57","West","Monitor","Electronics",10,"1675.00","16750.00","2680.00","0.1600","14070.00","correct"
"ORD0436","2023-01-20","Customer_120","West","Cabinet","Furniture",3,"2212.00","6636.00","1659.00","0.2500","4977.00","correct"
"ORD0437","2024-05-10","Customer_62","East","Cabinet","Furniture",3,"3200.00","9600.00","480.00","0.0500","9120.00","correct"
"ORD0438","2023-04-08","Customer_58","South","File","Office Supplies",4,"3515.00","14060.00","1546.60","0.1100","12513.40","correct"
"ORD0439","2023-03-31","Customer_180","East","Pen","Office Supplies",9,"121.00","1089.00","283.14","0.2600","805.86","correct"
"ORD0440","2023-06-11","Customer_191","West","Monitor","Electronics",6,"4225.00","25350.00","5830.50","0.2300","19519.50","correct"
"ORD0441","2023-02-20","Customer_55","West","Pen","Office Supplies",2,"3006.00","6012.00","661.32","0.1100","5350.68","correct"
"ORD0442","2024-01-20","Customer_41","South","Desk","Furniture",4,"2103.00","8412.00","841.20","0.1000","7570.80","correct"
"ORD0443","2024-06-08","Customer_34","South","Notebook","Office Supplies",10,"400.00","4000.00","560.00","0.1400","3440.00","correct"
"ORD0444","2023-01-12","Customer_113","North","Pen","Office Supplies",9,"1931.00","17379.00","1042.74","0.0600","16336.26","correct"
"ORD0445","2024-08-31","Customer_137","South","Chair","Furniture",5,"3484.00","17420.00","1742.00","0.1000","15678.00","correct"
"ORD0446","2023-11-03","Customer_140","North","Monitor","Electronics",5,"296.00","1480.00","222.00","0.1500","1258.00","correct"
"ORD0447","2023-04-14","Customer_98","West","Table","Furniture",5,"2095.00","10475.00","2618.75","0.2500","7856.25","correct"
"ORD0448","2023-05-30","Customer_4","West","Mobile","Electronics",4,"3581.00","14324.00","1289.16","0.0900","13034.84","correct"
"ORD0449","2023-12-02","Customer_149","North","Table","Furniture",7,"1443.00","10101.00","1010.10","0.1000","9090.90","correct"
"ORD0450","2024-10-07","Customer_84","East","Table","Furniture",1,"342.00","342.00","13.68","0.0400","328.32","correct"
"ORD0451","2023-11-10","Customer_150","North","Pen","Office Supplies",6,"2557.00","15342.00","2454.72","0.1600","12887.28","correct"
"ORD0452","2024-01-29","Customer_93","South","Notebook","Office Supplies",4,"364.00","1456.00","291.20","0.2000","1164.80","correct"
"ORD0453","2023-04-24","Customer_8","West","Pen","Office Supplies",5,"2563.00","12815.00","2947.45","0.2300","9867.55","correct"
"ORD0454","2023-10-13","Customer_186","West","Desk","Furniture",4,"4482.00","17928.00","3764.88","0.2100","14163.12","correct"
"ORD0455","2023-12-30","Customer_130","North","Notebook","Office Supplies",2,"495.00","990.00","217.80","0.2200","772.20","correct"
"ORD0456","2023-11-11","Customer_147","North","Cabinet","Furniture",7,"4123.00","28861.00","7792.47","0.2700","21068.53","correct"
"ORD0457","2023-09-23","Customer_36","South","Desk","Furniture",1,"1381.00","1381.00","317.63","0.2300","1063.37","correct"
"ORD0458","2023-12-24","Customer_30","West","Pen","Office Supplies",4,"2672.00","10688.00","1603.20","0.1500","9084.80","correct"
"ORD0459","2023-03-19","Customer_5","North","Table","Furniture",2,"3655.00","7310.00","1023.40","0.1400","6286.60","correct"
"ORD0460","2024-01-13","Customer_86","West","Printer","Electronics",6,"4957.00","29742.00","4461.30","0.1500","25280.70","correct"
"ORD0461","2023-01-28","Customer_54","South","Monitor","Electronics",9,"461.00","4149.00","871.29","0.2100","3277.71","correct"
"ORD0462","2023-05-17","Customer_117","West","Laptop","Electronics",7,"1310.00","9170.00","1467.20","0.1600","7702.80","correct"
"ORD0463","2023-07-15","Customer_60","North","Stapler","Office Supplies",8,"2837.00","22696.00","6808.80","0.3000","15887.20","correct"
"ORD0464","2023-12-29","Customer_73","South","Mobile","Electronics",5,"4206.00","21030.00","2103.00","0.1000","18927.00","correct"
"ORD0465","2024-12-01","Customer_175","North","Cabinet","Furniture",4,"2207.00","8828.00","617.96","0.0700","8210.04","correct"
"ORD0466","2024-11-19","Customer_176","West","Mobile","Electronics",5,"4543.00","22715.00","6814.50","0.3000","15900.50","correct"
"ORD0467","2024-06-19","Customer_32","South","Cabinet","Furniture",3,"2706.00","8118.00","1298.88","0.1600","6819.12","correct"
"ORD0468","2024-07-04","Customer_117","West","Mobile","Electronics",1,"3028.00","3028.00","757.00","0.2500","2271.00","correct"
"ORD0469","2023-06-03","Customer_83","North","Cabinet","Furniture",7,"871.00","6097.00","1280.37","0.2100","4816.63","correct"
"ORD0470","2024-06-15","Customer_141","West","Cabinet","Furniture",4,"1260.00","5040.00","1411.20","0.2800","3628.80","correct"
"ORD0471","2024-07-15","Customer_164","East","Notebook","Office Supplies",2,"4643.00","9286.00","1485.76","0.1600","7800.24","correct"
"ORD0472","2024-09-09","Customer_33","East","Stapler","Office Supplies",2,"3789.00","7578.00","1818.72","0.2400","5759.28","correct"
"ORD0473","2023-06-24","Customer_182","East","Pen","Office Supplies",10,"1802.00","18020.00","5045.60","0.2800","12974.40","correct"
"ORD0474","2024-04-06","Customer_9","South","Monitor","Electronics",7,"2770.00","19390.00","2908.50","0.1500","16481.50","correct"
"ORD0475","2024-03-11","Customer_66","West","Pen","Office Supplies",4,"4393.00","17572.00","3162.96","0.1800","14409.04","correct"
"ORD0476","2024-07-07","Customer_59","South","Cabinet","Furniture",1,"2741.00","2741.00","301.51","0.1100","2439.49","correct"
"ORD0477","2023-06-21","Customer_93","South","Monitor","Electronics",6,"3213.00","19278.00","2891.70","0.1500","16386.30","correct"
"ORD0478","2024-07-16","Customer_115","South","Desk","Furniture",6,"3333.00","19998.00","4999.50","0.2500","14998.50","correct"
"ORD0479","2024-02-16","Customer_53","North","Mobile","Electronics",8,"4751.00","38008.00","1140.24","0.0300","36867.76","correct"
"ORD0480","2023-10-14","Customer_3","North","File","Office Supplies",9,"144.00","1296.00","349.92","0.2700","946.08","correct"
"ORD0481","2024-09-11","Customer_7","East","Pen","Office Supplies",8,"1335.00","10680.00","1388.40","0.1300","9291.60","correct"
"ORD0482","2024-05-12","Customer_128","West","Stapler","Office Supplies",9,"3914.00","35226.00","7397.46","0.2100","27828.54","correct"
"ORD0483","2023-09-01","Customer_101","East","Pen","Office Supplies",9,"4305.00","38745.00","4261.95","0.1100","34483.05","correct"
"ORD0484","2023-05-08","Customer_197","West","Mobile","Electronics",4,"2312.00","9248.00","2589.44","0.2800","6658.56","correct"
"ORD0485","2023-01-21","Customer_113","North","Cabinet","Furniture",10,"4546.00","45460.00","1363.80","0.0300","44096.20","correct"
"ORD0486","2024-07-29","Customer_182","East","Chair","Furniture",4,"1677.00","6708.00","335.40","0.0500","6372.60","correct"
"ORD0487","2023-10-24","Customer_120","West","Mobile","Electronics",6,"1596.00","9576.00","2298.24","0.2400","7277.76","correct"
"ORD0488","2023-12-18","Customer_158","West","Stapler","Office Supplies",6,"1439.00","8634.00","2417.52","0.2800","6216.48","correct"
"ORD0489","2024-03-07","Customer_40","North","Pen","Office Supplies",6,"3839.00","23034.00","6219.18","0.2700","16814.82","correct"
"ORD0490","2023-12-23","Customer_130","North","Chair","Furniture",4,"3437.00","13748.00","3986.92","0.2900","9761.08","correct"
"ORD0491","2024-08-07","Customer_180","East","File","Office Supplies",5,"1424.00","7120.00","640.80","0.0900","6479.20","correct"
"ORD0492","2023-06-21","Customer_2","West","Printer","Electronics",3,"715.00","2145.00","471.90","0.2200","1673.10","correct"
"ORD0493","2024-06-23","Customer_27","North","Desk","Furniture",6,"4869.00","29214.00","3797.82","0.1300","25416.18","correct"
"ORD0494","2024-06-21","Customer_173","North","Stapler","Office Supplies",2,"2850.00","5700.00","285.00","0.0500","5415.00","correct"
"ORD0495","2024-01-19","Customer_12","West","Monitor","Electronics",4,"3431.00","13724.00","1235.16","0.0900","12488.84","correct"
"ORD0496","2023-01-05","Customer_161","North","Chair","Furniture",4,"3315.00","13260.00","2254.20","0.1700","11005.80","correct"
"ORD0497","2023-08-01","Customer_160","North","Table","Furniture",8,"4885.00","39080.00","7425.20","0.1900","31654.80","correct"
"ORD0498","2024-12-11","Customer_38","East","Cabinet","Furniture",6,"2640.00","15840.00","950.40","0.0600","14889.60","correct"
"ORD0499","2024-04-10","Customer_52","East","Laptop","Electronics",6,"4009.00","24054.00","6975.66","0.2900","17078.34","correct"
"ORD0500","2023-03-16","Customer_10","West","Printer","Electronics",6,"4501.00","27006.00","810.18","0.0300","26195.82","correct"
"ORD0501","2024-04-12","Customer_176","West","Table","Furniture",7,"3594.00","25158.00","251.58","0.0100","24906.42","correct"
"ORD0502","2023-12-19","Customer_187","South","Chair","Furniture",10,"4857.00","48570.00","485.70","0.0100","48084.30","correct"
"ORD0503","2023-03-10","Customer_41","South","Chair","Furniture",4,"4244.00","16976.00","679.04","0.0400","16296.96","correct"
"ORD0504","2024-09-22","Customer_182","East","Mobile","Electronics",2,"2815.00","5630.00","56.30","0.0100","5573.70","correct"
"ORD0505","2023-04-02","Customer_14","North","File","Office Supplies",1,"2381.00","2381.00","357.15","0.1500","2023.85","correct"
"ORD0506","2024-10-04","Customer_31","South","Mobile","Electronics",6,"3107.00","18642.00","2423.46","0.1300","16218.54","correct"
"ORD0507","2023-04-30","Customer_87","South","Desk","Furniture",7,"3139.00","21973.00","3076.22","0.1400","18896.78","correct"
"ORD0508","2024-06-08","Customer_84","East","Printer","Electronics",8,"3315.00","26520.00","1856.40","0.0700","24663.60","correct"
"ORD0509","2023-05-30","Customer_155","South","File","Office Supplies",10,"3778.00","37780.00","6800.40","0.1800","30979.60","correct"
"ORD0510","2024-11-01","Customer_152","North","Printer","Electronics",10,"2354.00","23540.00","6591.20","0.2800","16948.80","correct"
"ORD0511","2024-09-01","Customer_113","North","File","Office Supplies",1,"200.00","200.00","32.00","0.1600","168.00","correct"
"ORD0512","2024-01-27","Customer_76","East","File","Office Supplies",9,"4197.00","37773.00","0.00","0.0000","37773.00","correct"
"ORD0513","2024-05-24","Customer_123","North","Printer","Electronics",2,"1532.00","3064.00","735.36","0.2400","2328.64","correct"
"ORD0514","2024-12-01","Customer_117","West","Monitor","Electronics",4,"4090.00","16360.00","2617.60","0.1600","13742.40","correct"
"ORD0515","2024-08-31","Customer_2","West","Monitor","Electronics",10,"104.00","1040.00","280.80","0.2700","759.20","correct"
"ORD0516","2023-01-30","Customer_83","North","Desk","Furniture",5,"859.00","4295.00","0.00","0.0000","4295.00","correct"
"ORD0517","2023-11-03","Customer_56","West","Monitor","Electronics",8,"478.00","3824.00","229.44","0.0600","3594.56","correct"
"ORD0518","2024-04-02","Customer_75","North","Table","Furniture",8,"4566.00","36528.00","8036.16","0.2200","28491.84","correct"
"ORD0519","2024-05-03","Customer_165","East","File","Office Supplies",6,"4846.00","29076.00","2326.08","0.0800","26749.92","correct"
"ORD0520","2024-08-08","Customer_183","West","Monitor","Electronics",1,"1167.00","1167.00","0.00","0.0000","1167.00","correct"
"ORD0521","2024-05-04","Customer_120","West","Table","Furniture",3,"510.00","1530.00","30.60","0.0200","1499.40","correct"
"ORD0522","2024-12-08","Customer_200","West","Monitor","Electronics",1,"2522.00","2522.00","453.96","0.1800","2068.04","correct"
"ORD0523","2024-02-19","Customer_48","North","Table","Furniture",7,"371.00","2597.00","571.34","0.2200","2025.66","correct"
"ORD0524","2023-01-15","Customer_183","West","Laptop","Electronics",5,"4367.00","21835.00","2620.20","0.1200","19214.80","correct"
"ORD0525","2023-05-28","Customer_18","North","Printer","Electronics",4,"2651.00","10604.00","0.00","0.0000","10604.00","correct"
"ORD0526","2023-01-30","Customer_167","South","File","Office Supplies",2,"1130.00","2260.00","113.00","0.0500","2147.00","correct"
"ORD0527","2023-03-16","Customer_154","West","Printer","Electronics",6,"1464.00","8784.00","439.20","0.0500","8344.80","correct"
"ORD0528","2023-04-19","Customer_195","East","Printer","Electronics",7,"2489.00","17423.00","4878.44","0.2800","12544.56","correct"
"ORD0529","2023-02-15","Customer_162","West","Table","Furniture",7,"2271.00","15897.00","1271.76","0.0800","14625.24","correct"
"ORD0530","2024-11-28","Customer_126","South","Table","Furniture",3,"929.00","2787.00","445.92","0.1600","2341.08","correct"
"ORD0531","2023-11-01","Customer_61","East","Table","Furniture",1,"155.00","155.00","34.10","0.2200","120.90","correct"
"ORD0532","2023-09-26","Customer_129","West","Laptop","Electronics",9,"4277.00","38493.00","5004.09","0.1300","33488.91","correct"
"ORD0533","2023-05-06","Customer_46","East","Mobile","Electronics",2,"540.00","1080.00","10.80","0.0100","1069.20","correct"
"ORD0534","2023-04-19","Customer_51","West","Chair","Furniture",6,"3578.00","21468.00","6440.40","0.3000","15027.60","correct"
"ORD0535","2024-03-30","Customer_65","West","Notebook","Office Supplies",6,"4738.00","28428.00","8244.12","0.2900","20183.88","correct"
"ORD0536","2024-04-27","Customer_73","South","Stapler","Office Supplies",5,"1668.00","8340.00","2085.00","0.2500","6255.00","correct"
"ORD0537","2024-02-21","Customer_189","West","Desk","Furniture",2,"1160.00","2320.00","162.40","0.0700","2157.60","correct"
"ORD0538","2024-04-14","Customer_142","West","Mobile","Electronics",3,"2977.00","8931.00","1518.27","0.1700","7412.73","correct"
"ORD0539","2024-03-31","Customer_33","East","Monitor","Electronics",2,"3660.00","7320.00","366.00","0.0500","6954.00","correct"
"ORD0540","2024-05-07","Customer_5","North","Mobile","Electronics",7,"3712.00","25984.00","6496.00","0.2500","19488.00","correct"
"ORD0541","2023-02-26","Customer_120","West","Chair","Furniture",5,"4163.00","20815.00","3954.85","0.1900","16860.15","correct"
"ORD0542","2024-01-15","Customer_183","West","File","Office Supplies",1,"2706.00","2706.00","54.12","0.0200","2651.88","correct"
"ORD0543","2023-05-14","Customer_200","West","Monitor","Electronics",6,"4197.00","25182.00","6547.32","0.2600","18634.68","correct"
"ORD0544","2023-09-16","Customer_74","South","Pen","Office Supplies",6,"4455.00","26730.00","534.60","0.0200","26195.40","correct"
"ORD0545","2024-02-17","Customer_1","South","Pen","Office Supplies",5,"4262.00","21310.00","5966.80","0.2800","15343.20","correct"
"ORD0546","2024-02-18","Customer_173","North","Laptop","Electronics",1,"4953.00","4953.00","445.77","0.0900","4507.23","correct"
"ORD0547","2023-09-07","Customer_192","West","Mobile","Electronics",7,"478.00","3346.00","368.06","0.1100","2977.94","correct"
"ORD0548","2024-08-18","Customer_147","North","Laptop","Electronics",7,"4119.00","28833.00","1729.98","0.0600","27103.02","correct"
"ORD0549","2023-03-10","Customer_13","North","Pen","Office Supplies",1,"3398.00","3398.00","33.98","0.0100","3364.02","correct"
"ORD0550","2023-02-22","Customer_184","West","Chair","Furniture",7,"1643.00","11501.00","1725.15","0.1500","9775.85","correct"
"ORD0551","2024-09-04","Customer_144","West","Pen","Office Supplies",4,"4968.00","19872.00","596.16","0.0300","19275.84","correct"
"ORD0552","2024-05-19","Customer_94","West","Table","Furniture",7,"2217.00","15519.00","1862.28","0.1200","13656.72","correct"
"ORD0553","2024-02-04","Customer_116","West","Notebook","Office Supplies",7,"4077.00","28539.00","3139.29","0.1100","25399.71","correct"
"ORD0554","2024-06-22","Customer_58","South","Table","Furniture",9,"1984.00","17856.00","0.00","0.0000","17856.00","correct"
"ORD0555","2023-07-02","Customer_10","West","Cabinet","Furniture",9,"4633.00","41697.00","6671.52","0.1600","35025.48","correct"
"ORD0556","2024-06-18","Customer_96","North","Laptop","Electronics",6,"4898.00","29388.00","8816.40","0.3000","20571.60","correct"
"ORD0557","2024-08-11","Customer_95","West","Notebook","Office Supplies",7,"720.00","5040.00","1461.60","0.2900","3578.40","correct"
"ORD0558","2024-01-08","Customer_123","North","Printer","Electronics",9,"3372.00","30348.00","910.44","0.0300","29437.56","correct"
"ORD0559","2023-06-13","Customer_139","East","Monitor","Electronics",8,"4408.00","35264.00","8463.36","0.2400","26800.64","correct"
"ORD0560","2024-02-08","Customer_114","North","Desk","Furniture",4,"2422.00","9688.00","0.00","0.0000","9688.00","correct"
"ORD0561","2024-06-10","Customer_126","South","Laptop","Electronics",9,"737.00","6633.00","994.95","0.1500","5638.05","correct"
"ORD0562","2024-01-29","Customer_74","South","Stapler","Office Supplies",2,"565.00","1130.00","226.00","0.2000","904.00","correct"
"ORD0563","2024-08-31","Customer_180","East","File","Office Supplies",2,"4172.00","8344.00","333.76","0.0400","8010.24","correct"
"ORD0564","2024-11-20","Customer_137","South","File","Office Supplies",2,"3926.00","7852.00","1256.32","0.1600","6595.68","correct"
"ORD0565","2023-04-25","Customer_140","North","Notebook","Office Supplies",5,"1259.00","6295.00","1762.60","0.2800","4532.40","correct"
"ORD0566","2023-08-12","Customer_154","West","Notebook","Office Supplies",5,"3016.00","15080.00","904.80","0.0600","14175.20","correct"
"ORD0567","2024-03-29","Customer_63","East","Mobile","Electronics",3,"1979.00","5937.00","1424.88","0.2400","4512.12","correct"
"ORD0568","2023-04-05","Customer_88","South","Stapler","Office Supplies",9,"1382.00","12438.00","621.90","0.0500","11816.10","correct"
"ORD0569","2023-01-02","Customer_128","West","Table","Furniture",5,"772.00","3860.00","965.00","0.2500","2895.00","correct"
"ORD0570","2024-12-04","Customer_52","East","File","Office Supplies",7,"4105.00","28735.00","2873.50","0.1000","25861.50","correct"
"ORD0571","2024-01-15","Customer_159","West","Chair","Furniture",3,"1583.00","4749.00","712.35","0.1500","4036.65","correct"
"ORD0572","2023-04-19","Customer_64","North","Cabinet","Furniture",3,"4987.00","14961.00","1645.71","0.1100","13315.29","correct"
"ORD0573","2024-01-11","Customer_90","West","Laptop","Electronics",4,"4520.00","18080.00","3977.60","0.2200","14102.40","correct"
"ORD0574","2023-03-07","Customer_110","South","Chair","Furniture",4,"303.00","1212.00","36.36","0.0300","1175.64","correct"
"ORD0575","2024-06-10","Customer_173","North","Stapler","Office Supplies",5,"2979.00","14895.00","4021.65","0.2700","10873.35","correct"
"ORD0576","2023-11-25","Customer_8","West","Chair","Furniture",8,"2011.00","16088.00","2413.20","0.1500","13674.80","correct"
"ORD0577","2024-06-28","Customer_149","North","Pen","Office Supplies",10,"3749.00","37490.00","2624.30","0.0700","34865.70","correct"
"ORD0578","2024-11-12","Customer_12","West","Chair","Furniture",2,"4082.00","8164.00","1632.80","0.2000","6531.20","correct"
"ORD0579","2024-02-02","Customer_86","West","Chair","Furniture",1,"3300.00","3300.00","165.00","0.0500","3135.00","correct"
"ORD0580","2024-04-21","Customer_183","West","Table","Furniture",7,"2448.00","17136.00","1713.60","0.1000","15422.40","correct"
"ORD0581","2024-11-14","Customer_192","West","Laptop","Electronics",1,"3067.00","3067.00","337.37","0.1100","2729.63","correct"
"ORD0582","2023-06-07","Customer_98","West","Monitor","Electronics",3,"4727.00","14181.00","2836.20","0.2000","11344.80","correct"
"ORD0583","2023-01-11","Customer_82","West","Laptop","Electronics",4,"1477.00","5908.00","413.56","0.0700","5494.44","correct"
"ORD0584","2023-03-15","Customer_30","West","Printer","Electronics",3,"1664.00","4992.00","1397.76","0.2800","3594.24","correct"
"ORD0585","2023-07-04","Customer_65","West","Monitor","Electronics",2,"4838.00","9676.00","870.84","0.0900","8805.16","correct"
"ORD0586","2023-06-08","Customer_49","East","Mobile","Electronics",4,"577.00","2308.00","669.32","0.2900","1638.68","correct"
"ORD0587","2023-02-27","Customer_161","North","Pen","Office Supplies",6,"446.00","2676.00","561.96","0.2100","2114.04","correct"
"ORD0588","2024-03-04","Customer_175","North","Stapler","Office Supplies",1,"4302.00","4302.00","817.38","0.1900","3484.62","correct"
"ORD0589","2023-02-27","Customer_190","West","Mobile","Electronics",2,"4270.00","8540.00","1024.80","0.1200","7515.20","correct"
"ORD0590","2024-04-12","Customer_116","West","Mobile","Electronics",2,"2397.00","4794.00","1150.56","0.2400","3643.44","correct"
"ORD0591","2023-01-11","Customer_189","West","Chair","Furniture",3,"776.00","2328.00","488.88","0.2100","1839.12","correct"
"ORD0592","2024-07-28","Customer_52","East","File","Office Supplies",4,"3880.00","15520.00","1552.00","0.1000","13968.00","correct"
"ORD0593","2023-12-01","Customer_90","West","Monitor","Electronics",2,"1188.00","2376.00","308.88","0.1300","2067.12","correct"
"ORD0594","2024-11-12","Customer_174","West","Notebook","Office Supplies",9,"2097.00","18873.00","3585.87","0.1900","15287.13","correct"
"ORD0595","2024-01-20","Customer_40","North","Notebook","Office Supplies",3,"403.00","1209.00","132.99","0.1100","1076.01","correct"
"ORD0596","2023-10-05","Customer_169","North","Monitor","Electronics",1,"3801.00","3801.00","532.14","0.1400","3268.86","correct"
"ORD0597","2024-03-10","Customer_169","North","Chair","Furniture",3,"3244.00","9732.00","1654.44","0.1700","8077.56","correct"
"ORD0598","2023-02-27","Customer_145","North","Pen","Office Supplies",10,"3387.00","33870.00","7790.10","0.2300","26079.90","correct"
"ORD0599","2023-01-19","Customer_97","South","Printer","Electronics",7,"1054.00","7378.00","295.12","0.0400","7082.88","correct"
"ORD0600","2023-06-27","Customer_115","South","Pen","Office Supplies",2,"3317.00","6634.00","1857.52","0.2800","4776.48","correct"
"ORD0601","2023-04-24","Customer_156","North","Cabinet","Furniture",4,"3665.00","14660.00","2638.80","0.1800","12021.20","correct"
"ORD0602","2023-06-19","Customer_168","West","Laptop","Electronics",5,"3708.00","18540.00","1483.20","0.0800","17056.80","correct"
"ORD0603","2023-04-16","Customer_42","West","Notebook","Office Supplies",1,"3487.00","3487.00","871.75","0.2500","2615.25","correct"
"ORD0604","2024-06-14","Customer_196","West","Desk","Furniture",6,"4951.00","29706.00","7426.50","0.2500","22279.50","correct"
"ORD0605","2023-03-31","Customer_78","North","Desk","Furniture",10,"4263.00","42630.00","9378.60","0.2200","33251.40","correct"
"ORD0606","2024-09-04","Customer_114","North","Stapler","Office Supplies",10,"733.00","7330.00","366.50","0.0500","6963.50","correct"
"ORD0607","2024-03-07","Customer_33","East","Mobile","Electronics",7,"562.00","3934.00","590.10","0.1500","3343.90","correct"
"ORD0608","2024-06-30","Customer_2","West","Monitor","Electronics",6,"4579.00","27474.00","549.48","0.0200","26924.52","correct"
"ORD0609","2024-01-08","Customer_50","North","Printer","Electronics",5,"153.00","765.00","191.25","0.2500","573.75","correct"
"ORD0610","2023-09-08","Customer_159","West","File","Office Supplies",10,"4379.00","43790.00","11823.30","0.2700","31966.70","correct"
"ORD0611","2024-04-10","Customer_96","North","Chair","Furniture",9,"202.00","1818.00","309.06","0.1700","1508.94","correct"
"ORD0612","2023-12-19","Customer_34","South","Chair","Furniture",4,"3027.00","12108.00","3148.08","0.2600","8959.92","correct"
"ORD0613","2024-05-05","Customer_134","South","Monitor","Electronics",9,"1714.00","15426.00","3239.46","0.2100","12186.54","correct"
"ORD0614","2023-04-30","Customer_152","North","Desk","Furniture",9,"3848.00","34632.00","9350.64","0.2700","25281.36","correct"
"ORD0615","2024-05-24","Customer_78","North","Mobile","Electronics",1,"4974.00","4974.00","696.36","0.1400","4277.64","correct"
"ORD0616","2024-08-22","Customer_175","North","Printer","Electronics",2,"556.00","1112.00","88.96","0.0800","1023.04","correct"
"ORD0617","2023-02-08","Customer_86","West","Cabinet","Furniture",6,"977.00","5862.00","1465.50","0.2500","4396.50","correct"
"ORD0618","2024-11-09","Customer_52","East","Table","Furniture",8,"3778.00","30224.00","7253.76","0.2400","22970.24","correct"
"ORD0619","2024-07-28","Customer_49","East","Cabinet","Furniture",8,"1589.00","12712.00","2033.92","0.1600","10678.08","correct"
"ORD0620","2024-10-21","Customer_120","West","File","Office Supplies",4,"4043.00","16172.00","1293.76","0.0800","14878.24","correct"
"ORD0621","2023-05-14","Customer_81","South","File","Office Supplies",7,"4312.00","30184.00","4829.44","0.1600","25354.56","correct"
"ORD0622","2023-01-10","Customer_69","West","Laptop","Electronics",4,"4890.00","19560.00","4107.60","0.2100","15452.40","correct"
"ORD0623","2023-05-17","Customer_168","West","Table","Furniture",10,"4154.00","41540.00","4154.00","0.1000","37386.00","correct"
"ORD0624","2024-08-31","Customer_84","East","Monitor","Electronics",5,"3046.00","15230.00","4416.70","0.2900","10813.30","correct"
"ORD0625","2023-02-01","Customer_91","North","Printer","Electronics",8,"2476.00","19808.00","3565.44","0.1800","16242.56","correct"
"ORD0626","2023-10-30","Customer_67","West","Mobile","Electronics",5,"3684.00","18420.00","3684.00","0.2000","14736.00","correct"
"ORD0627","2023-10-25","Customer_135","West","Chair","Furniture",2,"3940.00","7880.00","472.80","0.0600","7407.20","correct"
"ORD0628","2024-10-04","Customer_12","West","Desk","Furniture",2,"3557.00","7114.00","71.14","0.0100","7042.86","correct"
"ORD0629","2023-02-24","Customer_28","West","File","Office Supplies",3,"978.00","2934.00","733.50","0.2500","2200.50","correct"
"ORD0630","2023-11-30","Customer_113","North","Pen","Office Supplies",1,"3510.00","3510.00","280.80","0.0800","3229.20","correct"
"ORD0631","2023-03-16","Customer_70","East","Stapler","Office Supplies",5,"2246.00","11230.00","2919.80","0.2600","8310.20","correct"
"ORD0632","2023-02-21","Customer_45","North","Desk","Furniture",6,"1255.00","7530.00","903.60","0.1200","6626.40","correct"
"ORD0633","2024-12-23","Customer_136","South","File","Office Supplies",5,"2824.00","14120.00","2824.00","0.2000","11296.00","correct"
